"circ";"coll";"comune";"elettoritot";"elettorimaschi";"NUMVOTANTITOTALI";"NUMVOTANTIMASCHI";"VOTIVALIDI";"SKBIANCHE"
"CALABRIA";"Isola di Capo Rizzuto";"ALBI";1394,00;674,00;694,00;339,00;608,00;53,00
"CALABRIA";"Isola di Capo Rizzuto";"AMATO";733,00;346,00;534,00;258,00;468,00;43,00
"CALABRIA";"Isola di Capo Rizzuto";"ANDALI";990,00;491,00;558,00;286,00;490,00;49,00
"CALABRIA";"Isola di Capo Rizzuto";"BELCASTRO";1246,00;620,00;749,00;389,00;646,00;46,00
"CALABRIA";"Isola di Capo Rizzuto";"BOTRICELLO";3851,00;1911,00;2680,00;1356,00;2506,00;99,00
"CALABRIA";"Isola di Capo Rizzuto";"CARLOPOLI";1696,00;825,00;1262,00;619,00;1159,00;62,00
"CALABRIA";"Isola di Capo Rizzuto";"CERVA";1196,00;583,00;646,00;324,00;573,00;32,00
"CALABRIA";"Isola di Capo Rizzuto";"CICALA";962,00;461,00;777,00;380,00;626,00;132,00
"CALABRIA";"Isola di Capo Rizzuto";"CROPANI";3250,00;1599,00;2298,00;1178,00;2047,00;125,00
"CALABRIA";"Isola di Capo Rizzuto";"FOSSATO SERRALTA";692,00;360,00;385,00;204,00;337,00;26,00
"CALABRIA";"Isola di Capo Rizzuto";"GIMIGLIANO";3334,00;1622,00;2200,00;1132,00;1907,00;151,00
"CALABRIA";"Isola di Capo Rizzuto";"MAGISANO";1240,00;603,00;816,00;391,00;763,00;25,00
"CALABRIA";"Isola di Capo Rizzuto";"MARCEDUSA";641,00;332,00;390,00;196,00;268,00;98,00
"CALABRIA";"Isola di Capo Rizzuto";"MARCELLINARA";1871,00;911,00;1332,00;670,00;1238,00;47,00
"CALABRIA";"Isola di Capo Rizzuto";"MIGLIERINA";844,00;381,00;536,00;252,00;475,00;47,00
"CALABRIA";"Isola di Capo Rizzuto";"PENTONE";2007,00;976,00;1382,00;696,00;1273,00;51,00
"CALABRIA";"Isola di Capo Rizzuto";"PETRONA'";2555,00;1241,00;1676,00;839,00;1494,00;88,00
"CALABRIA";"Isola di Capo Rizzuto";"SAN PIETRO APOSTOLO";1578,00;751,00;1235,00;609,00;1116,00;72,00
"CALABRIA";"Isola di Capo Rizzuto";"SELLIA";525,00;244,00;387,00;189,00;341,00;34,00
"CALABRIA";"Isola di Capo Rizzuto";"SELLIA MARINA";4765,00;2372,00;3763,00;1917,00;3446,00;166,00
"CALABRIA";"Isola di Capo Rizzuto";"SERRASTRETTA";3485,00;1676,00;2533,00;1217,00;2042,00;391,00
"CALABRIA";"Isola di Capo Rizzuto";"SERSALE";4463,00;2187,00;2895,00;1490,00;2574,00;149,00
"CALABRIA";"Isola di Capo Rizzuto";"SETTINGIANO";2066,00;1039,00;1447,00;749,00;1303,00;73,00
"CALABRIA";"Isola di Capo Rizzuto";"SORBO SAN BASILE";925,00;461,00;591,00;305,00;542,00;37,00
"CALABRIA";"Isola di Capo Rizzuto";"TAVERNA";2104,00;1029,00;1760,00;886,00;1629,00;97,00
"CALABRIA";"Isola di Capo Rizzuto";"TIRIOLO";3617,00;1745,00;2900,00;1425,00;2389,00;337,00
"CALABRIA";"Isola di Capo Rizzuto";"ZAGARISE";1747,00;836,00;1203,00;598,00;1042,00;72,00
"CALABRIA";"Isola di Capo Rizzuto";"COTRONEI";5004,00;2464,00;3062,00;1545,00;2775,00;152,00
"CALABRIA";"Isola di Capo Rizzuto";"CUTRO";9036,00;4366,00;5822,00;2732,00;4709,00;746,00
"CALABRIA";"Isola di Capo Rizzuto";"ISOLA DI CAPO RIZZUTO";9941,00;4938,00;7304,00;3714,00;6657,00;373,00
"CALABRIA";"Isola di Capo Rizzuto";"MESORACA";8310,00;4258,00;3957,00;1994,00;3604,00;200,00
"CALABRIA";"Isola di Capo Rizzuto";"PETILIA POLICASTRO";8117,00;3976,00;4963,00;2541,00;4374,00;303,00
"CALABRIA";"Isola di Capo Rizzuto";"ROCCABERNARDA";2950,00;1478,00;2062,00;1059,00;1864,00;140,00
"CALABRIA";"Isola di Capo Rizzuto";"SAN MAURO MARCHESATO";1921,00;926,00;1373,00;689,00;1267,00;64,00
"CALABRIA";"Isola di Capo Rizzuto";"SANTA SEVERINA";2123,00;1048,00;1276,00;646,00;1099,00;90,00
"CALABRIA";"Isola di Capo Rizzuto";"SCANDALE";3126,00;1559,00;2002,00;943,00;1766,00;198,00
"CALABRIA";"Crotone";"BELVEDERE DI SPINELLO";2347,00;1128,00;1210,00;603,00;1117,00;62,00
"CALABRIA";"Crotone";"CACCURI";1639,00;798,00;1204,00;599,00;1136,00;43,00
"CALABRIA";"Crotone";"CARFIZZI";1240,00;596,00;553,00;272,00;491,00;44,00
"CALABRIA";"Crotone";"CASABONA";2870,00;1388,00;1955,00;971,00;1763,00;108,00
"CALABRIA";"Crotone";"CASTELSILANO";1255,00;615,00;822,00;420,00;749,00;49,00
"CALABRIA";"Crotone";"CERENZIA";1118,00;529,00;872,00;422,00;771,00;68,00
"CALABRIA";"Crotone";"CIRO'";3770,00;1899,00;1542,00;796,00;1222,00;156,00
"CALABRIA";"Crotone";"CIRO' MARINA";11104,00;5501,00;8193,00;4047,00;6581,00;1086,00
"CALABRIA";"Crotone";"CROTONE";47205,00;22949,00;37615,00;18452,00;30838,00;4566,00
"CALABRIA";"Crotone";"CRUCOLI";3546,00;1791,00;1929,00;961,00;1743,00;114,00
"CALABRIA";"Crotone";"MELISSA";3522,00;1796,00;1837,00;963,00;1669,00;102,00
"CALABRIA";"Crotone";"PALLAGORIO";1617,00;802,00;1164,00;568,00;967,00;147,00
"CALABRIA";"Crotone";"ROCCA DI NETO";4689,00;2326,00;3518,00;1738,00;3093,00;366,00
"CALABRIA";"Crotone";"SAN NICOLA DELL'ALTO";1319,00;650,00;661,00;324,00;614,00;24,00
"CALABRIA";"Crotone";"SAVELLI";1776,00;857,00;1012,00;490,00;900,00;74,00
"CALABRIA";"Crotone";"STRONGOLI";5506,00;2713,00;3489,00;1767,00;3081,00;206,00
"CALABRIA";"Crotone";"UMBRIATICO";1003,00;517,00;800,00;412,00;613,00;165,00
"CALABRIA";"Crotone";"VERZINO";2260,00;1161,00;1484,00;748,00;1287,00;108,00
"CALABRIA";"Vibo Valentia";"ACQUARO";2840,00;1402,00;1724,00;835,00;1572,00;82,00
"CALABRIA";"Vibo Valentia";"BRIATICO";3677,00;1858,00;2654,00;1358,00;2407,00;131,00
"CALABRIA";"Vibo Valentia";"CESSANITI";3446,00;1747,00;2262,00;1173,00;1983,00;131,00
"CALABRIA";"Vibo Valentia";"DINAMI";2906,00;1459,00;1458,00;715,00;1307,00;74,00
"CALABRIA";"Vibo Valentia";"DRAPIA";2218,00;1072,00;1526,00;742,00;1385,00;77,00
"CALABRIA";"Vibo Valentia";"FILANDARI";1449,00;710,00;1112,00;554,00;991,00;76,00
"CALABRIA";"Vibo Valentia";"FRANCICA";1420,00;708,00;979,00;506,00;838,00;82,00
"CALABRIA";"Vibo Valentia";"IONADI";1901,00;951,00;1484,00;747,00;1314,00;85,00
"CALABRIA";"Vibo Valentia";"JOPPOLO";2228,00;1117,00;1551,00;785,00;1241,00;227,00
"CALABRIA";"Vibo Valentia";"LIMBADI";2838,00;1395,00;1992,00;1043,00;1779,00;137,00
"CALABRIA";"Vibo Valentia";"MAIERATO";2513,00;1229,00;1555,00;752,00;1339,00;145,00
"CALABRIA";"Vibo Valentia";"MILETO";5567,00;2736,00;4604,00;2266,00;3698,00;728,00
"CALABRIA";"Vibo Valentia";"NICOTERA";5954,00;2944,00;4544,00;2287,00;3553,00;692,00
"CALABRIA";"Vibo Valentia";"PARGHELIA";1205,00;605,00;894,00;464,00;807,00;42,00
"CALABRIA";"Vibo Valentia";"PIZZO";7348,00;3596,00;5258,00;2571,00;4871,00;215,00
"CALABRIA";"Vibo Valentia";"RICADI";3823,00;1869,00;2709,00;1376,00;2517,00;110,00
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3980,00;1997,00;3004,00;1558,00;2549,00;203,00
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3915,00;1976,00;2779,00;1418,00;2367,00;259,00
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2025,00;981,00;1423,00;715,00;1284,00;94,00
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2025,00;961,00;1408,00;720,00;1191,00;127,00
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2805,00;1351,00;2122,00;1061,00;1945,00;116,00
"CALABRIA";"Vibo Valentia";"SPILINGA";1432,00;723,00;944,00;476,00;861,00;52,00
"CALABRIA";"Vibo Valentia";"STEFANACONI";2359,00;1181,00;1489,00;725,00;1344,00;72,00
"CALABRIA";"Vibo Valentia";"TROPEA";5717,00;2774,00;4302,00;2149,00;3861,00;209,00
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";27923,00;13642,00;21295,00;10684,00;19436,00;840,00
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";990,00;487,00;535,00;274,00;475,00;49,00
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1451,00;726,00;1140,00;580,00;1006,00;83,00
"CALABRIA";"Vibo Valentia";"ZUNGRI";1904,00;936,00;1323,00;651,00;1196,00;71,00
"CALABRIA";"Soverato";"ARGUSTO";644,00;330,00;420,00;206,00;393,00;22,00
"CALABRIA";"Soverato";"BADOLATO";4021,00;1966,00;2404,00;1157,00;2071,00;268,00
"CALABRIA";"Soverato";"CARDINALE";3507,00;1734,00;1594,00;758,00;1440,00;62,00
"CALABRIA";"Soverato";"CENADI";819,00;411,00;399,00;196,00;350,00;34,00
"CALABRIA";"Soverato";"CENTRACHE";633,00;301,00;327,00;152,00;307,00;10,00
"CALABRIA";"Soverato";"CHIARAVALLE CENTRALE";6445,00;3154,00;4250,00;1980,00;3722,00;349,00
"CALABRIA";"Soverato";"DAVOLI";4297,00;2096,00;3260,00;1583,00;3027,00;118,00
"CALABRIA";"Soverato";"GAGLIATO";737,00;346,00;339,00;174,00;310,00;8,00
"CALABRIA";"Soverato";"GASPERINA";2446,00;1224,00;1480,00;751,00;1356,00;64,00
"CALABRIA";"Soverato";"GUARDAVALLE";4401,00;2105,00;3300,00;1546,00;2813,00;365,00
"CALABRIA";"Soverato";"ISCA SULLO IONIO";1359,00;638,00;981,00;484,00;920,00;33,00
"CALABRIA";"Soverato";"MONTAURO";1579,00;786,00;980,00;479,00;900,00;52,00
"CALABRIA";"Soverato";"MONTEPAONE";3732,00;1851,00;2787,00;1354,00;2478,00;258,00
"CALABRIA";"Soverato";"OLIVADI";702,00;326,00;400,00;187,00;380,00;10,00
"CALABRIA";"Soverato";"PALERMITI";1678,00;833,00;820,00;407,00;739,00;49,00
"CALABRIA";"Soverato";"PETRIZZI";1384,00;677,00;827,00;407,00;782,00;25,00
"CALABRIA";"Soverato";"SAN SOSTENE";1059,00;494,00;784,00;374,00;616,00;125,00
"CALABRIA";"Soverato";"SANTA CATERINA DELLO IONIO";2270,00;1094,00;1321,00;641,00;1180,00;102,00
"CALABRIA";"Soverato";"SANT'ANDREA APOSTOLO DELLO IONIO";2295,00;1065,00;1519,00;722,00;1398,00;66,00
"CALABRIA";"Soverato";"SAN VITO SULLO IONIO";3023,00;1457,00;1220,00;576,00;1132,00;53,00
"CALABRIA";"Soverato";"SATRIANO";3516,00;1774,00;1863,00;920,00;1738,00;60,00
"CALABRIA";"Soverato";"SOVERATO";8593,00;4036,00;6820,00;3305,00;6219,00;344,00
"CALABRIA";"Soverato";"TORRE DI RUGGIERO";1929,00;988,00;832,00;378,00;619,00;161,00
"CALABRIA";"Soverato";"VALLEFIORITA";2167,00;1073,00;1445,00;703,00;1248,00;140,00
"CALABRIA";"Soverato";"ARENA";1691,00;827,00;1013,00;507,00;916,00;54,00
"CALABRIA";"Soverato";"BROGNATURO";864,00;415,00;498,00;239,00;436,00;40,00
"CALABRIA";"Soverato";"CAPISTRANO";1578,00;765,00;675,00;329,00;600,00;38,00
"CALABRIA";"Soverato";"DASA'";1445,00;694,00;747,00;364,00;686,00;24,00
"CALABRIA";"Soverato";"FABRIZIA";3584,00;1756,00;1537,00;749,00;1283,00;158,00
"CALABRIA";"Soverato";"FILADELFIA";6640,00;3260,00;4084,00;1959,00;3364,00;592,00
"CALABRIA";"Soverato";"FILOGASO";1216,00;626,00;768,00;386,00;686,00;68,00
"CALABRIA";"Soverato";"FRANCAVILLA ANGITOLA";2305,00;1155,00;1301,00;639,00;1126,00;69,00
"CALABRIA";"Soverato";"GEROCARNE";2359,00;1147,00;1376,00;697,00;1212,00;89,00
"CALABRIA";"Soverato";"MONGIANA";934,00;470,00;494,00;259,00;457,00;24,00
"CALABRIA";"Soverato";"MONTEROSSO CALABRO";2184,00;1084,00;1346,00;663,00;1220,00;69,00
"CALABRIA";"Soverato";"NARDODIPACE";1374,00;697,00;930,00;467,00;827,00;48,00
"CALABRIA";"Soverato";"PIZZONI";1418,00;723,00;940,00;457,00;748,00;152,00
"CALABRIA";"Soverato";"POLIA";1290,00;635,00;874,00;449,00;799,00;46,00
"CALABRIA";"Soverato";"SAN NICOLA DA CRISSA";1741,00;812,00;983,00;474,00;877,00;51,00
"CALABRIA";"Soverato";"SERRA SAN BRUNO";6863,00;3398,00;4052,00;2004,00;3682,00;161,00
"CALABRIA";"Soverato";"SIMBARIO";2181,00;1105,00;692,00;320,00;637,00;26,00
"CALABRIA";"Soverato";"SORIANELLO";1374,00;684,00;807,00;420,00;762,00;27,00
"CALABRIA";"Soverato";"SORIANO CALABRO";2283,00;1105,00;1612,00;807,00;1488,00;64,00
"CALABRIA";"Soverato";"SPADOLA";848,00;407,00;556,00;273,00;507,00;27,00
"CALABRIA";"Soverato";"VALLELONGA";1091,00;545,00;461,00;236,00;421,00;19,00
"CALABRIA";"Soverato";"VAZZANO";1345,00;691,00;729,00;363,00;624,00;68,00
"CALABRIA";"Siderno";"AGNANA CALABRA";573,00;263,00;399,00;184,00;360,00;23,00
"CALABRIA";"Siderno";"ANOIA";2251,00;1090,00;1389,00;697,00;1246,00;81,00
"CALABRIA";"Siderno";"BIVONGI";1651,00;795,00;1034,00;530,00;953,00;51,00
"CALABRIA";"Siderno";"CAMINI";964,00;499,00;510,00;235,00;432,00;64,00
"CALABRIA";"Siderno";"CANDIDONI";581,00;286,00;227,00;114,00;207,00;12,00
"CALABRIA";"Siderno";"CAULONIA";7410,00;3579,00;4482,00;2194,00;3825,00;246,00
"CALABRIA";"Siderno";"CINQUEFRONDI";6049,00;2998,00;3897,00;1981,00;3466,00;269,00
"CALABRIA";"Siderno";"FEROLETO DELLA CHIESA";1801,00;905,00;1043,00;528,00;895,00;104,00
"CALABRIA";"Siderno";"GALATRO";2103,00;1042,00;1435,00;694,00;1100,00;260,00
"CALABRIA";"Siderno";"GIFFONE";1974,00;978,00;1186,00;588,00;1014,00;111,00
"CALABRIA";"Siderno";"GIOIOSA IONICA";5971,00;2874,00;4066,00;1989,00;3556,00;259,00
"CALABRIA";"Siderno";"GROTTERIA";4334,00;2149,00;1997,00;1008,00;1746,00;165,00
"CALABRIA";"Siderno";"LAUREANA DI BORRELLO";5376,00;2644,00;3250,00;1657,00;2821,00;242,00
"CALABRIA";"Siderno";"MAMMOLA";3863,00;1845,00;2160,00;996,00;1805,00;280,00
"CALABRIA";"Siderno";"MARINA DI GIOIOSA IONICA";5913,00;2874,00;3814,00;1849,00;3486,00;193,00
"CALABRIA";"Siderno";"MAROPATI";1825,00;856,00;1036,00;500,00;918,00;59,00
"CALABRIA";"Siderno";"MARTONE";639,00;302,00;405,00;193,00;334,00;48,00
"CALABRIA";"Siderno";"MONASTERACE";2980,00;1452,00;2261,00;1112,00;1900,00;219,00
"CALABRIA";"Siderno";"PAZZANO";864,00;424,00;471,00;243,00;417,00;23,00
"CALABRIA";"Siderno";"PLACANICA";1632,00;815,00;1025,00;500,00;849,00;132,00
"CALABRIA";"Siderno";"POLISTENA";8993,00;4302,00;6432,00;3169,00;5729,00;280,00
"CALABRIA";"Siderno";"RIACE";1492,00;707,00;888,00;427,00;789,00;49,00
"CALABRIA";"Siderno";"ROCCELLA IONICA";5932,00;2817,00;4331,00;2144,00;3913,00;189,00
"CALABRIA";"Siderno";"SAN GIOVANNI DI GERACE";644,00;286,00;380,00;182,00;326,00;42,00
"CALABRIA";"Siderno";"SAN PIETRO DI CARIDA'";1762,00;887,00;1021,00;515,00;785,00;210,00
"CALABRIA";"Siderno";"SERRATA";947,00;476,00;568,00;288,00;492,00;55,00
"CALABRIA";"Siderno";"SIDERNO";14737,00;7233,00;10532,00;5209,00;8920,00;1227,00
"CALABRIA";"Siderno";"STIGNANO";1256,00;617,00;912,00;456,00;797,00;63,00
"CALABRIA";"Siderno";"STILO";2200,00;1080,00;1506,00;750,00;1239,00;222,00
"CALABRIA";"Locri";"AFRICO";2578,00;1230,00;1722,00;832,00;1637,00;38,00
"CALABRIA";"Locri";"ANTONIMINA";1321,00;669,00;880,00;468,00;758,00;71,00
"CALABRIA";"Locri";"ARDORE";4856,00;2301,00;3320,00;1571,00;2706,00;460,00
"CALABRIA";"Locri";"BAGALADI";1546,00;767,00;930,00;458,00;760,00;147,00
"CALABRIA";"Locri";"BENESTARE";2013,00;975,00;1465,00;745,00;1246,00;118,00
"CALABRIA";"Locri";"BIANCO";3700,00;1833,00;2387,00;1195,00;2183,00;114,00
"CALABRIA";"Locri";"BOVA";506,00;258,00;394,00;204,00;257,00;98,00
"CALABRIA";"Locri";"BOVALINO";6735,00;3245,00;5140,00;2495,00;4281,00;564,00
"CALABRIA";"Locri";"BOVA MARINA";3728,00;1817,00;3037,00;1490,00;2442,00;415,00
"CALABRIA";"Locri";"BRANCALEONE";3905,00;1903,00;2156,00;1074,00;1942,00;118,00
"CALABRIA";"Locri";"BRUZZANO ZEFFIRIO";1731,00;827,00;755,00;362,00;678,00;38,00
"CALABRIA";"Locri";"CANOLO";836,00;397,00;611,00;299,00;516,00;39,00
"CALABRIA";"Locri";"CARAFFA DEL BIANCO";724,00;327,00;380,00;178,00;362,00;14,00
"CALABRIA";"Locri";"CARDETO";2114,00;1014,00;1412,00;744,00;1242,00;100,00
"CALABRIA";"Locri";"CARERI";2028,00;955,00;1595,00;759,00;1220,00;273,00
"CALABRIA";"Locri";"CASIGNANA";789,00;385,00;567,00;273,00;511,00;43,00
"CALABRIA";"Locri";"CIMINA'";793,00;371,00;398,00;195,00;370,00;17,00
"CALABRIA";"Locri";"CONDOFURI";4548,00;2297,00;3030,00;1604,00;2687,00;182,00
"CALABRIA";"Locri";"FERRUZZANO";895,00;432,00;482,00;240,00;427,00;24,00
"CALABRIA";"Locri";"GERACE";2632,00;1272,00;1964,00;967,00;1576,00;285,00
"CALABRIA";"Locri";"LOCRI";10293,00;4821,00;8254,00;3969,00;7138,00;762,00
"CALABRIA";"Locri";"MELITO DI PORTO SALVO";9541,00;4586,00;6347,00;3195,00;5669,00;287,00
"CALABRIA";"Locri";"MONTEBELLO IONICO";6925,00;3451,00;3992,00;2033,00;3459,00;204,00
"CALABRIA";"Locri";"MOTTA SAN GIOVANNI";5615,00;2738,00;3908,00;2019,00;3556,00;171,00
"CALABRIA";"Locri";"PALIZZI";2590,00;1264,00;1925,00;958,00;1579,00;285,00
"CALABRIA";"Locri";"PLATI'";2829,00;1392,00;1890,00;931,00;1643,00;116,00
"CALABRIA";"Locri";"PORTIGLIOLA";1151,00;558,00;833,00;382,00;766,00;26,00
"CALABRIA";"Locri";"ROCCAFORTE DEL GRECO";684,00;325,00;476,00;241,00;445,00;22,00
"CALABRIA";"Locri";"ROGHUDI";1073,00;531,00;768,00;390,00;609,00;124,00
"CALABRIA";"Locri";"SAMO";951,00;474,00;587,00;311,00;537,00;31,00
"CALABRIA";"Locri";"SAN LORENZO";3470,00;1719,00;1691,00;900,00;1518,00;109,00
"CALABRIA";"Locri";"SAN LUCA";3428,00;1720,00;2128,00;1112,00;1968,00;65,00
"CALABRIA";"Locri";"SANT'AGATA DEL BIANCO";645,00;325,00;504,00;253,00;409,00;93,00
"CALABRIA";"Locri";"SANT'ILARIO DELLO IONIO";1551,00;732,00;884,00;430,00;813,00;46,00
"CALABRIA";"Locri";"STAITI";566,00;268,00;311,00;150,00;222,00;16,00
"CALABRIA";"Reggio Calabria - Sbarre";"Reggio Calabria - Sbarre";94480,00;44335,00;71650,00;35650,00;61620,00;6066,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"BAGNARA CALABRA";9566,00;4775,00;6772,00;3336,00;5862,00;640,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"CALANNA";1114,00;501,00;744,00;372,00;672,00;37,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"CAMPO CALABRO";3345,00;1650,00;2676,00;1350,00;2495,00;92,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"COSOLETO";1216,00;586,00;559,00;283,00;518,00;25,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"DELIANUOVA";3555,00;1737,00;2143,00;1050,00;2033,00;58,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"FIUMARA";1291,00;637,00;776,00;390,00;709,00;34,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"LAGANADI";465,00;222,00;312,00;155,00;289,00;7,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"MELICUCCA'";1129,00;555,00;817,00;401,00;619,00;163,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"Parte di Comune REGGIO DI CALABRIA";52833,00;25795,00;40498,00;19947,00;32924,00;4853,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"SAN PROCOPIO";688,00;317,00;349,00;177,00;318,00;26,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"SAN ROBERTO";1970,00;978,00;1326,00;681,00;1202,00;65,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"SANT'ALESSIO IN ASPROMONTE";414,00;201,00;240,00;127,00;210,00;24,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"SANT'EUFEMIA D'ASPROMONTE";3751,00;1808,00;2608,00;1290,00;2346,00;165,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"SANTO STEFANO IN ASPROMONTE";1328,00;660,00;886,00;498,00;782,00;46,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"SCILLA";5591,00;2790,00;3684,00;1812,00;3179,00;366,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"SEMINARA";3002,00;1404,00;1873,00;916,00;1740,00;64,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"SINOPOLI";1745,00;863,00;1294,00;645,00;1186,00;60,00
"CALABRIA";"Reggio Calabria-Villa S. Giovanni";"VILLA SAN GIOVANNI";11068,00;5261,00;8784,00;4300,00;8163,00;230,00
"CALABRIA";"Palmi";"CITTANOVA";8679,00;4089,00;6401,00;3069,00;5821,00;249,00
"CALABRIA";"Palmi";"GIOIA TAURO";14927,00;7324,00;11542,00;5719,00;9854,00;1185,00
"CALABRIA";"Palmi";"MELICUCCO";4215,00;2123,00;3175,00;1590,00;2520,00;474,00
"CALABRIA";"Palmi";"MOLOCHIO";2736,00;1342,00;1690,00;841,00;1507,00;111,00
"CALABRIA";"Palmi";"OPPIDO MAMERTINA";5340,00;2563,00;3270,00;1619,00;2957,00;168,00
"CALABRIA";"Palmi";"PALMI";15983,00;7704,00;12781,00;6237,00;10734,00;1308,00
"CALABRIA";"Palmi";"RIZZICONI";6223,00;3021,00;4741,00;2360,00;4219,00;291,00
"CALABRIA";"Palmi";"ROSARNO";11961,00;5938,00;8373,00;4182,00;7540,00;414,00
"CALABRIA";"Palmi";"SAN FERDINANDO";4050,00;2035,00;2599,00;1361,00;2406,00;96,00
"CALABRIA";"Palmi";"SAN GIORGIO MORGETO";3311,00;1554,00;2211,00;1041,00;1897,00;252,00
"CALABRIA";"Palmi";"SANTA CRISTINA D'ASPROMONTE";1727,00;850,00;665,00;339,00;554,00;77,00
"CALABRIA";"Palmi";"SCIDO";1127,00;551,00;579,00;298,00;531,00;34,00
"CALABRIA";"Palmi";"TAURIANOVA";14556,00;6981,00;10251,00;4912,00;8077,00;1609,00
"CALABRIA";"Palmi";"TERRANOVA SAPPO MINULIO";566,00;265,00;314,00;148,00;277,00;37,00
"CALABRIA";"Palmi";"VARAPODIO";2055,00;1011,00;1542,00;740,00;1191,00;288,00
"SICILIA 1";"Trapani";"ERICE";25101,00;12077,00;19114,00;9393,00;17485,00;687,00
"SICILIA 1";"Trapani";"FAVIGNANA";4063,00;2003,00;2559,00;1322,00;2342,00;96,00
"SICILIA 1";"Trapani";"PACECO";9673,00;4664,00;7275,00;3646,00;6389,00;388,00
"SICILIA 1";"Trapani";"TRAPANI";60567,00;28843,00;44547,00;21997,00;40114,00;1637,00
"SICILIA 1";"Marsala";"MARSALA";68944,00;33147,00;55015,00;27372,00;50076,00;2137,00
"SICILIA 1";"Marsala";"PANTELLERIA";6659,00;3296,00;4338,00;2310,00;3999,00;189,00
"SICILIA 1";"Marsala";"PETROSINO";6261,00;3079,00;5064,00;2556,00;4385,00;343,00
"SICILIA 1";"Marsala";"SALEMI";10639,00;5029,00;7956,00;3814,00;6933,00;300,00
"SICILIA 1";"Marsala";"VITA";2409,00;1135,00;1672,00;803,00;1554,00;56,00
"SICILIA 1";"Mazara del Vallo";"MONTEVAGO";3047,00;1486,00;2023,00;968,00;1730,00;109,00
"SICILIA 1";"Mazara del Vallo";"SANTA MARGHERITA DI BELICE";6579,00;3201,00;4293,00;2154,00;3716,00;193,00
"SICILIA 1";"Mazara del Vallo";"CAMPOBELLO DI MAZARA";11946,00;5793,00;7622,00;3797,00;6908,00;368,00
"SICILIA 1";"Mazara del Vallo";"CASTELVETRANO";26669,00;12759,00;19990,00;9760,00;18374,00;667,00
"SICILIA 1";"Mazara del Vallo";"MAZARA DEL VALLO";40122,00;19630,00;27426,00;13533,00;24247,00;1306,00
"SICILIA 1";"Mazara del Vallo";"PARTANNA";10296,00;4915,00;7742,00;3757,00;7088,00;293,00
"SICILIA 1";"Alcamo";"BALESTRATE";6610,00;3267,00;3640,00;1762,00;3397,00;105,00
"SICILIA 1";"Alcamo";"CAMPOREALE";3448,00;1671,00;2398,00;1153,00;2024,00;144,00
"SICILIA 1";"Alcamo";"TRAPPETO";3221,00;1590,00;1804,00;884,00;1696,00;61,00
"SICILIA 1";"Alcamo";"ALCAMO";38609,00;18611,00;30202,00;14625,00;28157,00;850,00
"SICILIA 1";"Alcamo";"BUSETO PALIZZOLO";2970,00;1422,00;2060,00;1039,00;1780,00;153,00
"SICILIA 1";"Alcamo";"CALATAFIMI";7255,00;3527,00;4671,00;2352,00;4041,00;269,00
"SICILIA 1";"Alcamo";"CASTELLAMMARE DEL GOLFO";14257,00;6930,00;9228,00;4466,00;8315,00;459,00
"SICILIA 1";"Alcamo";"CUSTONACI";4267,00;2094,00;3122,00;1560,00;2706,00;238,00
"SICILIA 1";"Alcamo";"GIBELLINA";4392,00;2078,00;3133,00;1521,00;2814,00;163,00
"SICILIA 1";"Alcamo";"POGGIOREALE";1724,00;854,00;1161,00;597,00;1098,00;27,00
"SICILIA 1";"Alcamo";"SALAPARUTA";1848,00;876,00;1208,00;600,00;1074,00;74,00
"SICILIA 1";"Alcamo";"SANTA NINFA";4892,00;2366,00;3527,00;1731,00;3169,00;157,00
"SICILIA 1";"Alcamo";"SAN VITO LO CAPO";3651,00;1841,00;2369,00;1200,00;2168,00;114,00
"SICILIA 1";"Alcamo";"VALDERICE";9695,00;4631,00;7428,00;3678,00;6723,00;289,00
