"circ";"coll";"comune";"elettoritot";"elettorimaschi";"NUMVOTANTITOTALI";"NUMVOTANTIMASCHI";"VOTIVALIDI";"SKBIANCHE"
"UMBRIA";"Gubbio";"CANNARA";3292,00;;2813,00;;2672,00;75,00
"UMBRIA";"Gubbio";"COSTACCIARO";1230,00;;931,00;;864,00;43,00
"UMBRIA";"Gubbio";"FOSSATO DI VICO";2226,00;;1792,00;;1671,00;86,00
"UMBRIA";"Gubbio";"GUALDO TADINO";13815,00;;10793,00;;10034,00;427,00
"UMBRIA";"Gubbio";"GUBBIO";27997,00;;22912,00;;21403,00;822,00
"UMBRIA";"Gubbio";"NOCERA UMBRA";5828,00;;4252,00;;3753,00;228,00
"UMBRIA";"Gubbio";"SCHEGGIA E PASCELUPO";1624,00;;1188,00;;1119,00;41,00
"UMBRIA";"Gubbio";"SIGILLO";2113,00;;1858,00;;1772,00;49,00
"UMBRIA";"Gubbio";"SPELLO";7012,00;;6154,00;;5738,00;205,00
"UMBRIA";"Gubbio";"VALFABBRICA";2886,00;;2511,00;;2296,00;142,00
"UMBRIA";"Gubbio";"VALTOPINA";1219,00;;1065,00;;985,00;41,00
"UMBRIA";"Foligno";"BEVAGNA";4257,00;;3521,00;;3224,00;159,00
"UMBRIA";"Foligno";"CAMPELLO SUL CLITUNNO";1998,00;;1695,00;;1564,00;60,00
"UMBRIA";"Foligno";"CASCIA";2613,00;;2189,00;;2013,00;90,00
"UMBRIA";"Foligno";"CASTEL RITALDI";2205,00;;1909,00;;1734,00;91,00
"UMBRIA";"Foligno";"CERRETO DI SPOLETO";1037,00;;911,00;;830,00;38,00
"UMBRIA";"Foligno";"FOLIGNO";46025,00;;40475,00;;37427,00;1339,00
"UMBRIA";"Foligno";"MONTEFALCO";4688,00;;4131,00;;3772,00;177,00
"UMBRIA";"Foligno";"MONTELEONE DI SPOLETO";517,00;;451,00;;377,00;34,00
"UMBRIA";"Foligno";"NORCIA";3919,00;;3356,00;;3116,00;117,00
"UMBRIA";"Foligno";"POGGIODOMO";180,00;;132,00;;117,00;11,00
"UMBRIA";"Foligno";"PRECI";793,00;;643,00;;593,00;27,00
"UMBRIA";"Foligno";"SANT'ANATOLIA DI NARCO";489,00;;390,00;;360,00;17,00
"UMBRIA";"Foligno";"SCHEGGINO";437,00;;365,00;;318,00;31,00
"UMBRIA";"Foligno";"SELLANO";1181,00;;935,00;;840,00;68,00
"UMBRIA";"Foligno";"SPOLETO";33199,00;;28289,00;;25987,00;958,00
"UMBRIA";"Foligno";"TREVI";6683,00;;5642,00;;5203,00;183,00
"UMBRIA";"Foligno";"VALLO DI NERA";393,00;;349,00;;317,00;15,00
"UMBRIA";"Terni";"ARRONE";2349,00;;2077,00;;1934,00;64,00
"UMBRIA";"Terni";"FERENTILLO";1722,00;;1439,00;;1334,00;53,00
"UMBRIA";"Terni";"MONTEFRANCO";1030,00;;912,00;;852,00;24,00
"UMBRIA";"Terni";"POLINO";268,00;;250,00;;224,00;15,00
"UMBRIA";"Terni";"STRONCONE";3650,00;;3209,00;;2859,00;174,00
"UMBRIA";"Terni";"TERNI";94192,00;;83082,00;;77879,00;2287,00
"UMBRIA";"Orvieto";"CITTA' DELLA PIEVE";5807,00;;5216,00;;4840,00;219,00
"UMBRIA";"Orvieto";"ACQUASPARTA";3870,00;;3375,00;;2933,00;250,00
"UMBRIA";"Orvieto";"ALLERONA";1515,00;;1368,00;;1248,00;68,00
"UMBRIA";"Orvieto";"ALVIANO";1174,00;;1073,00;;912,00;116,00
"UMBRIA";"Orvieto";"AMELIA";9659,00;;8542,00;;7539,00;577,00
"UMBRIA";"Orvieto";"ATTIGLIANO";1465,00;;1279,00;;1161,00;74,00
"UMBRIA";"Orvieto";"AVIGLIANO UMBRO";1973,00;;1759,00;;1520,00;115,00
"UMBRIA";"Orvieto";"BASCHI";2320,00;;2040,00;;1822,00;151,00
"UMBRIA";"Orvieto";"CALVI DELL'UMBRIA";1554,00;;1363,00;;1127,00;146,00
"UMBRIA";"Orvieto";"CASTEL GIORGIO";1911,00;;1713,00;;1537,00;107,00
"UMBRIA";"Orvieto";"CASTEL VISCARDO";2546,00;;2258,00;;2010,00;175,00
"UMBRIA";"Orvieto";"FABRO";2368,00;;2046,00;;1847,00;137,00
"UMBRIA";"Orvieto";"FICULLE";1457,00;;1254,00;;1144,00;69,00
"UMBRIA";"Orvieto";"GIOVE";1432,00;;1279,00;;1165,00;74,00
"UMBRIA";"Orvieto";"GUARDEA";1485,00;;1322,00;;1113,00;140,00
"UMBRIA";"Orvieto";"LUGNANO IN TEVERINA";1333,00;;1173,00;;1003,00;112,00
"UMBRIA";"Orvieto";"MONTECASTRILLI";3675,00;;3255,00;;2823,00;258,00
"UMBRIA";"Orvieto";"MONTECCHIO";1476,00;;1290,00;;1093,00;129,00
"UMBRIA";"Orvieto";"MONTEGABBIONE";1106,00;;920,00;;844,00;52,00
"UMBRIA";"Orvieto";"MONTELEONE D'ORVIETO";1376,00;;1224,00;;1132,00;64,00
"UMBRIA";"Orvieto";"NARNI";17557,00;;15592,00;;13986,00;904,00
"UMBRIA";"Orvieto";"ORVIETO";18033,00;;16361,00;;14804,00;940,00
"UMBRIA";"Orvieto";"OTRICOLI";1546,00;;1370,00;;1193,00;112,00
"UMBRIA";"Orvieto";"PARRANO";539,00;;464,00;;384,00;48,00
"UMBRIA";"Orvieto";"PENNA IN TEVERINA";867,00;;778,00;;693,00;59,00
"UMBRIA";"Orvieto";"PORANO";1437,00;;1308,00;;1196,00;65,00
"UMBRIA";"Orvieto";"SAN GEMINI";3642,00;;3235,00;;2903,00;188,00
"UMBRIA";"Orvieto";"SAN VENANZO";1968,00;;1778,00;;1581,00;118,00
"MARCHE";"Ascoli Piceno";"ACQUASANTA";4132,00;;2593,00;;2305,00;180,00
"MARCHE";"Ascoli Piceno";"AMANDOLA";3354,00;;2917,00;;2675,00;158,00
"MARCHE";"Ascoli Piceno";"APPIGNANO DEL TRONTO";1678,00;;1434,00;;1314,00;62,00
"MARCHE";"Ascoli Piceno";"ARQUATA DEL TRONTO";1734,00;;1134,00;;1017,00;57,00
"MARCHE";"Ascoli Piceno";"ASCOLI PICENO";45516,00;;38816,00;;35605,00;1583,00
"MARCHE";"Ascoli Piceno";"CASTEL DI LAMA";5704,00;;5010,00;;4587,00;241,00
"MARCHE";"Ascoli Piceno";"CASTIGNANO";2520,00;;2193,00;;1983,00;135,00
"MARCHE";"Ascoli Piceno";"CASTORANO";1731,00;;1501,00;;1411,00;51,00
"MARCHE";"Ascoli Piceno";"COLLI DEL TRONTO";2386,00;;2108,00;;1960,00;98,00
"MARCHE";"Ascoli Piceno";"COMUNANZA";2582,00;;2234,00;;1912,00;185,00
"MARCHE";"Ascoli Piceno";"FOLIGNANO";6999,00;;5968,00;;5489,00;245,00
"MARCHE";"Ascoli Piceno";"FORCE";1477,00;;1166,00;;1017,00;97,00
"MARCHE";"Ascoli Piceno";"MALTIGNANO";1963,00;;1702,00;;1594,00;60,00
"MARCHE";"Ascoli Piceno";"MONTEFALCONE APPENNINO";469,00;;388,00;;357,00;19,00
"MARCHE";"Ascoli Piceno";"MONTEFORTINO";1162,00;;945,00;;841,00;70,00
"MARCHE";"Ascoli Piceno";"MONTEGALLO";788,00;;487,00;;442,00;29,00
"MARCHE";"Ascoli Piceno";"MONTEMONACO";633,00;;518,00;;455,00;39,00
"MARCHE";"Ascoli Piceno";"OFFIDA";4647,00;;3994,00;;3648,00;182,00
"MARCHE";"Ascoli Piceno";"PALMIANO";180,00;;139,00;;117,00;18,00
"MARCHE";"Ascoli Piceno";"ROCCAFLUVIONE";2158,00;;1579,00;;1398,00;96,00
"MARCHE";"Ascoli Piceno";"ROTELLA";892,00;;797,00;;736,00;38,00
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1224,00;;1063,00;;953,00;94,00
"MARCHE";"Ascoli Piceno";"SMERILLO";359,00;;320,00;;286,00;23,00
"MARCHE";"Ascoli Piceno";"SPINETOLI";4600,00;;3947,00;;3628,00;187,00
"MARCHE";"Ascoli Piceno";"VENAROTTA";2094,00;;1595,00;;1389,00;122,00
"MARCHE";"San Benedetto del Tronto";"ACQUAVIVA PICENA";2654,00;;2270,00;;2004,00;176,00
"MARCHE";"San Benedetto del Tronto";"ALTIDONA";1581,00;;1348,00;;1158,00;123,00
"MARCHE";"San Benedetto del Tronto";"BELMONTE PICENO";597,00;;527,00;;397,00;85,00
"MARCHE";"San Benedetto del Tronto";"CAMPOFILONE";1384,00;;1250,00;;1091,00;114,00
"MARCHE";"San Benedetto del Tronto";"CARASSAI";1095,00;;975,00;;859,00;71,00
"MARCHE";"San Benedetto del Tronto";"COSSIGNANO";912,00;;766,00;;649,00;85,00
"MARCHE";"San Benedetto del Tronto";"CUPRA MARITTIMA";3962,00;;3374,00;;2972,00;267,00
"MARCHE";"San Benedetto del Tronto";"GROTTAMMARE";11174,00;;9646,00;;8693,00;543,00
"MARCHE";"San Benedetto del Tronto";"GROTTAZZOLINA";2536,00;;2160,00;;1874,00;194,00
"MARCHE";"San Benedetto del Tronto";"LAPEDONA";982,00;;831,00;;677,00;91,00
"MARCHE";"San Benedetto del Tronto";"MAGLIANO DI TENNA";960,00;;828,00;;708,00;87,00
"MARCHE";"San Benedetto del Tronto";"MASSIGNANO";1261,00;;1116,00;;962,00;88,00
"MARCHE";"San Benedetto del Tronto";"MONSAMPIETRO MORICO";639,00;;539,00;;455,00;63,00
"MARCHE";"San Benedetto del Tronto";"MONSAMPOLO DEL TRONTO";3149,00;;2689,00;;2420,00;171,00
"MARCHE";"San Benedetto del Tronto";"MONTALTO DELLE MARCHE";2152,00;;1822,00;;1557,00;189,00
"MARCHE";"San Benedetto del Tronto";"MONTEDINOVE";557,00;;441,00;;386,00;38,00
"MARCHE";"San Benedetto del Tronto";"MONTEFIORE DELL'ASO";1915,00;;1665,00;;1470,00;132,00
"MARCHE";"San Benedetto del Tronto";"MONTE GIBERTO";704,00;;560,00;;485,00;58,00
"MARCHE";"San Benedetto del Tronto";"MONTELEONE DI FERMO";409,00;;347,00;;265,00;61,00
"MARCHE";"San Benedetto del Tronto";"MONTELPARO";852,00;;683,00;;586,00;71,00
"MARCHE";"San Benedetto del Tronto";"MONTEPRANDONE";7812,00;;6764,00;;6157,00;371,00
"MARCHE";"San Benedetto del Tronto";"MONTE RINALDO";380,00;;324,00;;265,00;42,00
"MARCHE";"San Benedetto del Tronto";"MONTERUBBIANO";2089,00;;1756,00;;1495,00;170,00
"MARCHE";"San Benedetto del Tronto";"MONTE VIDON COMBATTE";460,00;;382,00;;314,00;43,00
"MARCHE";"San Benedetto del Tronto";"MONTOTTONE";967,00;;779,00;;649,00;87,00
"MARCHE";"San Benedetto del Tronto";"MORESCO";521,00;;450,00;;380,00;46,00
"MARCHE";"San Benedetto del Tronto";"ORTEZZANO";691,00;;619,00;;502,00;76,00
"MARCHE";"San Benedetto del Tronto";"PEDASO";1665,00;;1479,00;;1320,00;106,00
"MARCHE";"San Benedetto del Tronto";"PETRITOLI";2198,00;;1872,00;;1629,00;155,00
"MARCHE";"San Benedetto del Tronto";"PONZANO DI FERMO";1252,00;;1036,00;;885,00;103,00
"MARCHE";"San Benedetto del Tronto";"RIPATRANSONE";3598,00;;3063,00;;2671,00;253,00
"MARCHE";"San Benedetto del Tronto";"SAN BENEDETTO DEL TRONTO";37964,00;;32458,00;;29657,00;1636,00
"MARCHE";"Fermo";"FALERONE";2835,00;;2418,00;;2198,00;144,00
"MARCHE";"Fermo";"FERMO";29956,00;;26108,00;;24003,00;1189,00
"MARCHE";"Fermo";"FRANCAVILLA D'ETE";778,00;;656,00;;588,00;39,00
"MARCHE";"Fermo";"MASSA FERMANA";844,00;;724,00;;650,00;41,00
"MARCHE";"Fermo";"MONTAPPONE";1544,00;;1295,00;;1154,00;82,00
"MARCHE";"Fermo";"MONTEGIORGIO";5902,00;;4899,00;;4486,00;254,00
"MARCHE";"Fermo";"MONTEGRANARO";10375,00;;9298,00;;8543,00;379,00
"MARCHE";"Fermo";"MONTE SAN PIETRANGELI";2101,00;;1797,00;;1625,00;120,00
"MARCHE";"Fermo";"MONTE URANO";6334,00;;5619,00;;5188,00;256,00
"MARCHE";"Fermo";"MONTE VIDON CORRADO";715,00;;628,00;;584,00;31,00
"MARCHE";"Fermo";"PORTO SAN GIORGIO";13581,00;;11764,00;;10874,00;423,00
"MARCHE";"Fermo";"PORTO SANT'ELPIDIO";17705,00;;15722,00;;14292,00;804,00
"MARCHE";"Fermo";"RAPAGNANO";1447,00;;1252,00;;1100,00;96,00
"MARCHE";"Fermo";"SANT'ELPIDIO A MARE";12427,00;;11092,00;;10096,00;563,00
"MARCHE";"Fermo";"SERVIGLIANO";2006,00;;1748,00;;1627,00;72,00
"MARCHE";"Fermo";"TORRE SAN PATRIZIO";1799,00;;1576,00;;1373,00;141,00
"MARCHE";"Macerata";"ACQUACANINA";122,00;;92,00;;79,00;10,00
"MARCHE";"Macerata";"BELFORTE DEL CHIENTI";1375,00;;1154,00;;1042,00;64,00
"MARCHE";"Macerata";"BOLOGNOLA";133,00;;106,00;;94,00;7,00
"MARCHE";"Macerata";"CALDAROLA";1410,00;;1218,00;;1111,00;71,00
"MARCHE";"Macerata";"CAMERINO";6292,00;;5339,00;;4834,00;252,00
"MARCHE";"Macerata";"CAMPOROTONDO DI FIASTRONE";450,00;;400,00;;355,00;35,00
"MARCHE";"Macerata";"CASTELSANTANGELO SUL NERA";339,00;;259,00;;247,00;7,00
"MARCHE";"Macerata";"CESSAPALOMBO";543,00;;473,00;;419,00;36,00
"MARCHE";"Macerata";"COLMURANO";1171,00;;957,00;;863,00;65,00
"MARCHE";"Macerata";"CORRIDONIA";10687,00;;9367,00;;8393,00;507,00
"MARCHE";"Macerata";"FIASTRA";557,00;;444,00;;391,00;26,00
"MARCHE";"Macerata";"FIORDIMONTE";230,00;;178,00;;156,00;11,00
"MARCHE";"Macerata";"GUALDO";800,00;;681,00;;607,00;59,00
"MARCHE";"Macerata";"LORO PICENO";2205,00;;1804,00;;1601,00;138,00
"MARCHE";"Macerata";"MACERATA";36164,00;;31559,00;;29038,00;1350,00
"MARCHE";"Macerata";"MOGLIANO";4160,00;;3482,00;;3133,00;235,00
"MARCHE";"Macerata";"MONTE CAVALLO";162,00;;132,00;;117,00;7,00
"MARCHE";"Macerata";"MONTE SAN MARTINO";705,00;;593,00;;525,00;44,00
"MARCHE";"Macerata";"MUCCIA";733,00;;645,00;;584,00;32,00
"MARCHE";"Macerata";"PENNA SAN GIOVANNI";1221,00;;976,00;;830,00;96,00
"MARCHE";"Macerata";"PETRIOLO";1739,00;;1444,00;;1267,00;103,00
"MARCHE";"Macerata";"PIEVEBOVIGLIANA";742,00;;613,00;;560,00;34,00
"MARCHE";"Macerata";"PIEVE TORINA";1186,00;;1006,00;;918,00;45,00
"MARCHE";"Macerata";"POLLENZA";4773,00;;4146,00;;3752,00;234,00
"MARCHE";"Macerata";"RIPE SAN GINESIO";709,00;;560,00;;476,00;59,00
"MARCHE";"Macerata";"SAN GINESIO";3342,00;;2806,00;;2541,00;165,00
"MARCHE";"Macerata";"SANT'ANGELO IN PONTANO";1329,00;;1090,00;;969,00;79,00
"MARCHE";"Macerata";"SARNANO";2955,00;;2441,00;;2166,00;155,00
"MARCHE";"Macerata";"SERRAPETRONA";777,00;;667,00;;615,00;37,00
"MARCHE";"Macerata";"SERRAVALLE DI CHIENTI";1102,00;;875,00;;791,00;52,00
"MARCHE";"Macerata";"TOLENTINO";15954,00;;13884,00;;12617,00;670,00
"MARCHE";"Macerata";"URBISAGLIA";2215,00;;1944,00;;1777,00;97,00
"MARCHE";"Macerata";"USSITA";393,00;;323,00;;308,00;10,00
"MARCHE";"Macerata";"VISSO";1101,00;;936,00;;840,00;53,00
"MARCHE";"Civitanova Marche";"LORETO";9404,00;;8323,00;;7631,00;353,00
"MARCHE";"Civitanova Marche";"CIVITANOVA MARCHE";31974,00;;27589,00;;25579,00;1162,00
"MARCHE";"Civitanova Marche";"MONTECOSARO";4005,00;;3517,00;;3172,00;184,00
"MARCHE";"Civitanova Marche";"MONTELUPONE";2645,00;;2214,00;;2004,00;135,00
"MARCHE";"Civitanova Marche";"MONTE SAN GIUSTO";5830,00;;5237,00;;4807,00;263,00
"MARCHE";"Civitanova Marche";"MORROVALLE";7271,00;;6241,00;;5617,00;369,00
"MARCHE";"Civitanova Marche";"PORTO RECANATI";7038,00;;6048,00;;5639,00;242,00
"MARCHE";"Civitanova Marche";"POTENZA PICENA";11635,00;;9975,00;;9152,00;432,00
"MARCHE";"Civitanova Marche";"RECANATI";16413,00;;14051,00;;12837,00;645,00
"MARCHE";"Osimo";"CASTELFIDARDO";13066,00;;11238,00;;10173,00;561,00
"MARCHE";"Osimo";"FILOTTRANO";7874,00;;6553,00;;5866,00;382,00
"MARCHE";"Osimo";"OSIMO";24309,00;;20738,00;;19266,00;727,00
"MARCHE";"Osimo";"APIRO";2123,00;;1796,00;;1573,00;115,00
"MARCHE";"Osimo";"APPIGNANO";3198,00;;2820,00;;2554,00;154,00
"MARCHE";"Osimo";"CASTELRAIMONDO";3725,00;;3133,00;;2870,00;149,00
"MARCHE";"Osimo";"CINGOLI";9077,00;;7441,00;;6681,00;438,00
"MARCHE";"Osimo";"ESANATOGLIA";1777,00;;1405,00;;1275,00;83,00
"MARCHE";"Osimo";"FIUMINATA";1554,00;;1191,00;;1117,00;47,00
"MARCHE";"Osimo";"GAGLIOLE";539,00;;413,00;;373,00;27,00
"MARCHE";"Osimo";"MATELICA";8999,00;;7242,00;;6592,00;298,00
"MARCHE";"Osimo";"MONTECASSIANO";5098,00;;4522,00;;4120,00;271,00
"MARCHE";"Osimo";"MONTEFANO";2595,00;;2239,00;;2007,00;146,00
"MARCHE";"Osimo";"PIORACO";1113,00;;919,00;;853,00;27,00
"MARCHE";"Osimo";"POGGIO SAN VICINO";265,00;;232,00;;201,00;21,00
"MARCHE";"Osimo";"SAN SEVERINO MARCHE";11666,00;;9586,00;;8539,00;571,00
"MARCHE";"Osimo";"SEFRO";462,00;;344,00;;303,00;21,00
"MARCHE";"Osimo";"TREIA";7805,00;;6772,00;;6011,00;430,00
"MARCHE";"Ancona";"AGUGLIANO";3015,00;;2691,00;;2491,00;87,00
"MARCHE";"Ancona";"ANCONA";88003,00;;77154,00;;72693,00;2263,00
"MARCHE";"Ancona";"CAMERANO";5552,00;;4821,00;;4390,00;202,00
"MARCHE";"Ancona";"NUMANA";2630,00;;2219,00;;2077,00;81,00
"MARCHE";"Ancona";"OFFAGNA";1366,00;;1205,00;;1082,00;76,00
"MARCHE";"Ancona";"POLVERIGI";2168,00;;1902,00;;1731,00;89,00
"MARCHE";"Ancona";"SIROLO";2778,00;;2394,00;;2170,00;96,00
"MARCHE";"Jesi";"ARCEVIA";5383,00;;4236,00;;3647,00;440,00
"MARCHE";"Jesi";"BELVEDERE OSTRENSE";1916,00;;1628,00;;1382,00;164,00
"MARCHE";"Jesi";"CAMERATA PICENA";1235,00;;1076,00;;959,00;71,00
"MARCHE";"Jesi";"CASTELBELLINO";2679,00;;2398,00;;2095,00;203,00
"MARCHE";"Jesi";"CASTELPLANIO";2748,00;;2332,00;;1991,00;231,00
"MARCHE";"Jesi";"CERRETO D'ESI";2654,00;;2125,00;;1800,00;174,00
"MARCHE";"Jesi";"CUPRAMONTANA";4280,00;;3531,00;;2978,00;350,00
"MARCHE";"Jesi";"FABRIANO";25493,00;;21746,00;;18893,00;1758,00
"MARCHE";"Jesi";"GENGA";1810,00;;1406,00;;1228,00;124,00
"MARCHE";"Jesi";"JESI";34936,00;;30219,00;;26909,00;2139,00
"MARCHE";"Jesi";"MAIOLATI SPONTINI";4633,00;;4147,00;;3684,00;304,00
"MARCHE";"Jesi";"MERGO";754,00;;649,00;;550,00;73,00
"MARCHE";"Jesi";"MONSANO";2129,00;;1921,00;;1727,00;130,00
"MARCHE";"Jesi";"MONTE ROBERTO";1827,00;;1643,00;;1442,00;129,00
"MARCHE";"Jesi";"MORRO D'ALBA";1505,00;;1259,00;;1086,00;116,00
"MARCHE";"Jesi";"POGGIO SAN MARCELLO";702,00;;542,00;;446,00;73,00
"MARCHE";"Jesi";"ROSORA";1474,00;;1289,00;;1142,00;118,00
"MARCHE";"Jesi";"SAN MARCELLO";1612,00;;1406,00;;1189,00;150,00
"MARCHE";"Jesi";"SAN PAOLO DI JESI";726,00;;643,00;;542,00;69,00
"MARCHE";"Jesi";"SANTA MARIA NUOVA";3160,00;;2778,00;;2373,00;256,00
"MARCHE";"Jesi";"SASSOFERRATO";6512,00;;5230,00;;4586,00;405,00
"MARCHE";"Jesi";"SERRA SAN QUIRICO";2609,00;;2212,00;;1904,00;196,00
"MARCHE";"Jesi";"STAFFOLO";1833,00;;1552,00;;1259,00;171,00
"MARCHE";"Senigallia";"BARBARA";1194,00;;1084,00;;991,00;69,00
"MARCHE";"Senigallia";"CASTEL COLONNA";912,00;;723,00;;661,00;33,00
"MARCHE";"Senigallia";"CASTELLEONE DI SUASA";1464,00;;1292,00;;1181,00;77,00
"MARCHE";"Senigallia";"CHIARAVALLE";11668,00;;10368,00;;9710,00;387,00
"MARCHE";"Senigallia";"CORINALDO";4511,00;;3865,00;;3522,00;220,00
"MARCHE";"Senigallia";"FALCONARA MARITTIMA";24757,00;;22350,00;;20886,00;766,00
"MARCHE";"Senigallia";"MONTECAROTTO";1970,00;;1636,00;;1520,00;88,00
"MARCHE";"Senigallia";"MONTEMARCIANO";7030,00;;6027,00;;5636,00;206,00
"MARCHE";"Senigallia";"MONTERADO";1417,00;;1139,00;;1071,00;49,00
"MARCHE";"Senigallia";"MONTE SAN VITO";3998,00;;3469,00;;3215,00;153,00
"MARCHE";"Senigallia";"OSTRA";5236,00;;4292,00;;3965,00;206,00
"MARCHE";"Senigallia";"OSTRA VETERE";3120,00;;2646,00;;2383,00;169,00
"MARCHE";"Senigallia";"RIPE";2788,00;;2372,00;;2180,00;121,00
"MARCHE";"Senigallia";"SENIGALLIA";36464,00;;31136,00;;28958,00;1201,00
"MARCHE";"Senigallia";"SERRA DE'CONTI";2855,00;;2550,00;;2365,00;112,00
"MARCHE";"Pesaro";"COLBORDOLO";3595,00;;3232,00;;3036,00;108,00
"MARCHE";"Pesaro";"GABICCE MARE";4680,00;;4195,00;;3885,00;133,00
"MARCHE";"Pesaro";"GRADARA";2442,00;;2194,00;;2021,00;66,00
"MARCHE";"Pesaro";"MOMBAROCCIO";1511,00;;1274,00;;1140,00;72,00
"MARCHE";"Pesaro";"MONTECICCARDO";899,00;;740,00;;670,00;38,00
"MARCHE";"Pesaro";"MONTELABBATE";3536,00;;3142,00;;2917,00;121,00
"MARCHE";"Pesaro";"PESARO";76996,00;;69325,00;;64836,00;2140,00
"MARCHE";"Pesaro";"SANT'ANGELO IN LIZZOLA";4847,00;;4395,00;;4120,00;132,00
"MARCHE";"Pesaro";"TAVULLIA";3474,00;;3107,00;;2901,00;108,00
"MARCHE";"Urbino";"ACQUALAGNA";3329,00;;2967,00;;2693,00;177,00
"MARCHE";"Urbino";"APECCHIO";1955,00;;1703,00;;1548,00;109,00
"MARCHE";"Urbino";"AUDITORE";1177,00;;1052,00;;956,00;61,00
"MARCHE";"Urbino";"BELFORTE ALL'ISAURO";588,00;;527,00;;487,00;25,00
"MARCHE";"Urbino";"BORGO PACE";724,00;;546,00;;441,00;77,00
"MARCHE";"Urbino";"CAGLI";8506,00;;6941,00;;6177,00;479,00
"MARCHE";"Urbino";"CANTIANO";2720,00;;2134,00;;1969,00;104,00
"MARCHE";"Urbino";"CARPEGNA";1342,00;;1205,00;;1114,00;61,00
"MARCHE";"Urbino";"CASTELDELCI";494,00;;406,00;;356,00;32,00
"MARCHE";"Urbino";"FERMIGNANO";5882,00;;5214,00;;4604,00;351,00
"MARCHE";"Urbino";"FRATTE ROSA";980,00;;779,00;;639,00;88,00
"MARCHE";"Urbino";"FRONTINO";332,00;;270,00;;240,00;21,00
"MARCHE";"Urbino";"FRONTONE";1395,00;;929,00;;805,00;100,00
"MARCHE";"Urbino";"LUNANO";922,00;;856,00;;816,00;21,00
"MARCHE";"Urbino";"MACERATA FELTRIA";1994,00;;1568,00;;1471,00;69,00
"MARCHE";"Urbino";"MAIOLO";1752,00;;606,00;;536,00;38,00
"MARCHE";"Urbino";"MERCATELLO SUL METAURO";1471,00;;1136,00;;1000,00;91,00
"MARCHE";"Urbino";"MERCATINO CONCA";1471,00;;833,00;;763,00;51,00
"MARCHE";"Urbino";"MONTECALVO IN FOGLIA";9230,00;;1719,00;;1615,00;64,00
"MARCHE";"Urbino";"MONTE CERIGNONE";1880,00;;531,00;;494,00;28,00
"MARCHE";"Urbino";"MONTECOPIOLO";1098,00;;961,00;;888,00;52,00
"MARCHE";"Urbino";"MONTE GRIMANO";2213,00;;940,00;;876,00;50,00
"MARCHE";"Urbino";"NOVAFELTRIA";6020,00;;4745,00;;4341,00;251,00
"MARCHE";"Urbino";"PEGLIO";583,00;;499,00;;455,00;23,00
"MARCHE";"Urbino";"PENNABILLI";2863,00;;2370,00;;2062,00;198,00
"MARCHE";"Urbino";"PERGOLA";6781,00;;5154,00;;4440,00;383,00
"MARCHE";"Urbino";"PETRIANO";2026,00;;1767,00;;1623,00;70,00
"MARCHE";"Urbino";"PIANDIMELETO";1545,00;;1356,00;;1253,00;57,00
"MARCHE";"Urbino";"PIETRARUBBIA";589,00;;499,00;;462,00;33,00
"MARCHE";"Urbino";"PIOBBICO";1728,00;;1502,00;;1333,00;124,00
"MARCHE";"Urbino";"SAN LEO";2778,00;;1999,00;;1791,00;124,00
"MARCHE";"Urbino";"SAN LORENZO IN CAMPO";3146,00;;2435,00;;2037,00;233,00
"MARCHE";"Urbino";"SANT'AGATA FELTRIA";3146,00;;1708,00;;1512,00;131,00
"MARCHE";"Urbino";"SANT'ANGELO IN VADO";3413,00;;2846,00;;2498,00;244,00
"MARCHE";"Urbino";"SASSOCORVARO";2994,00;;2711,00;;2468,00;173,00
"MARCHE";"Urbino";"SASSOFELTRIO";1185,00;;992,00;;902,00;62,00
"MARCHE";"Urbino";"SERRA SANT'ABBONDIO";1204,00;;898,00;;793,00;76,00
"MARCHE";"Urbino";"TALAMELLO";943,00;;700,00;;646,00;31,00
"MARCHE";"Urbino";"TAVOLETO";751,00;;645,00;;564,00;49,00
"MARCHE";"Urbino";"URBANIA";5500,00;;4826,00;;4289,00;360,00
"MARCHE";"Urbino";"URBINO";13522,00;;11618,00;;10465,00;603,00
"MARCHE";"Fano";"BARCHI";957,00;;703,00;;643,00;43,00
"MARCHE";"Fano";"CARTOCETO";5213,00;;4373,00;;3988,00;180,00
"MARCHE";"Fano";"FANO";48799,00;;41983,00;;38880,00;1485,00
"MARCHE";"Fano";"FOSSOMBRONE";8588,00;;7086,00;;6489,00;319,00
"MARCHE";"Fano";"ISOLA DEL PIANO";577,00;;453,00;;416,00;29,00
"MARCHE";"Fano";"MONDAVIO";3246,00;;2876,00;;2644,00;123,00
"MARCHE";"Fano";"MONDOLFO";9230,00;;7819,00;;7245,00;288,00
"MARCHE";"Fano";"MONTEFELCINO";2213,00;;1873,00;;1710,00;94,00
"MARCHE";"Fano";"MONTEMAGGIORE AL METAURO";3536,00;;1605,00;;1440,00;111,00
"MARCHE";"Fano";"MONTE PORZIO";1985,00;;1678,00;;1518,00;90,00
"MARCHE";"Fano";"ORCIANO DI PESARO";2048,00;;1696,00;;1525,00;110,00
"MARCHE";"Fano";"PIAGGE";919,00;;732,00;;665,00;34,00
"MARCHE";"Fano";"SALTARA";4075,00;;3535,00;;3233,00;179,00
"MARCHE";"Fano";"SAN COSTANZO";4847,00;;2947,00;;2703,00;122,00
